Date;Year;Competition;CompetitionSet;Comp.SetDetail;Sport;Discipline;Gender;Class;Phase;Rank;Medal;Team Members;Person/Team;Person;Person First Name;Person Last Name;PersonGender;Team;Nationality;DoB;YoB;Age (days);Age;Country;Country Code;Continent;Result;Sec/Mtr/Pts;Host City;Host Country;Host Continent;# Participants;# Countries;# Continents;World Ranking;Rank Within Country;Is Olympic Discipline
13.03.2025;2025;FIS Freeski World Cup;(World) Cup standings;FIS Freeski World Cup standings;Freestyle Skiing;Aerials;Men;Seniors;;2;S;No;Noe Roth (SUI, 27 Dec 2000);Noe Roth;Noe;Roth;Men;Switzerland;SUI;27.12.2000;;24-076;24;Switzerland;SUI;Europe;400,00;400;FIS;;;45;9;4;;1;Yes
13.03.2025;2025;FIS Freeski World Cup;(World) Cup standings;FIS Freeski World Cup standings;Freestyle Skiing;Aerials;Men;Seniors;;10;;No;Pirmin Werner (SUI, 10 Jan 2000);Pirmin Werner;Pirmin;Werner;Men;Switzerland;SUI;10.01.2000;;25-062;25;Switzerland;SUI;Europe;196,00;196;FIS;;;45;9;4;;2;Yes
11.03.2025;2025;FIS Freeski World Cup;(World) Cup standings;FIS Freeski World Cup standings;Freestyle Skiing;Moguls;Men;Seniors;;53;;No;Enea Buzzi (SUI, 01 Sep 2004);Enea Buzzi;Enea;Buzzi;Men;Switzerland;SUI;01.09.2004;;20-191;20;Switzerland;SUI;Europe;4,00;4;FIS;;;59;13;4;;1;Yes
11.03.2025;2025;FIS Freeski World Cup;(World) Cup standings;FIS Freeski World Cup standings;Freestyle Skiing;Moguls;Men;Seniors;;57;;No;Paolo Pascarella (SUI, 10 Nov 2004);Paolo Pascarella;Paolo;Pascarella;Men;Switzerland;SUI;10.11.2004;;20-121;20;Switzerland;SUI;Europe;1,00;1;FIS;;;59;13;4;;2;Yes
15.02.2025;2025;FIS Freeski World Cup;(World) Cup standings;FIS Freeski World Cup standings;Freestyle Skiing;Halfpipe;Men;Seniors;;26;;No;Robin Briguet (SUI, 11 May 1999);Robin Briguet;Robin;Briguet;Men;Switzerland;SUI;11.05.1999;;25-280;25;Switzerland;SUI;Europe;31,00;31;FIS;;;46;10;4;;1;Yes
15.02.2025;2025;FIS Freeski World Cup;(World) Cup standings;FIS Freeski World Cup standings;Freestyle Skiing;Halfpipe;Men;Seniors;;32;;No;Rafael Kreienbuehl (SUI, 10 Jun 1999);Rafael Kreienbuehl;Rafael;Kreienbuehl;Men;Switzerland;SUI;10.06.1999;;25-250;25;Switzerland;SUI;Europe;24,00;24;FIS;;;46;10;4;;2;Yes
21.12.2024;2024;Bakuriani;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Dual Moguls;Men;Seniors;;45;;No;Martino Conedera (SUI, 10 Jun 2002);Martino Conedera;Martino;Conedera;Men;Switzerland;SUI;10.06.2002;;22-194;22;Switzerland;SUI;Europe;;;Bakuriani;Georgia;Europe;52;16;4;;1;Yes
21.12.2024;2024;Bakuriani;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Dual Moguls;Men;Seniors;;46;;No;Paolo Pascarella (SUI, 10 Nov 2004);Paolo Pascarella;Paolo;Pascarella;Men;Switzerland;SUI;10.11.2004;;20-041;20;Switzerland;SUI;Europe;;;Bakuriani;Georgia;Europe;52;16;4;;2;Yes
21.12.2024;2024;Bakuriani;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Dual Moguls;Men;Seniors;;50;;No;Enea Buzzi (SUI, 01 Sep 2004);Enea Buzzi;Enea;Buzzi;Men;Switzerland;SUI;01.09.2004;;20-111;20;Switzerland;SUI;Europe;;;Bakuriani;Georgia;Europe;52;16;4;;3;Yes
21.12.2024;2024;Copper;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Halfpipe;Men;Seniors;;28;;No;Rafael Kreienbuehl (SUI, 10 Jun 1999);Rafael Kreienbuehl;Rafael;Kreienbuehl;Men;Switzerland;SUI;10.06.1999;;25-194;25;Switzerland;SUI;Europe;48,50;49;Copper Mountain, CO;United States;North & Central America;42;9;4;;1;Yes
21.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;2;S;No;Alex Fiva (SUI, 29 Jan 1986);Alex Fiva;Alex;Fiva;Men;Switzerland;SUI;29.01.1986;;38-327;38;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;52;13;4;;1;Yes
21.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;6;;No;Ryan Regez (SUI, 30 Jan 1993);Ryan Regez;Ryan;Regez;Men;Switzerland;SUI;30.01.1993;;31-326;31;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;52;13;4;;2;Yes
21.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;9;;No;Marc Bischofberger (SUI, 26 Jan 1991);Marc Bischofberger;Marc;Bischofberger;Men;Switzerland;SUI;26.01.1991;;33-330;33;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;52;13;4;;3;Yes
21.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;14;;No;Tobias Baur (SUI, 07 Apr 1997);Tobias Baur;Tobias;Baur;Men;Switzerland;SUI;07.04.1997;;27-258;27;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;52;13;4;;4;Yes
21.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;29;;No;Romain Detraz (SUI, 21 Dec 1993);Romain Detraz;Romain;Detraz;Men;Switzerland;SUI;21.12.1993;;31-000;31;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;52;13;4;;5;Yes
21.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;41;;No;Gil Martin (SUI, 05 Sep 1999);Gil Martin;Gil;Martin;Men;Switzerland;SUI;05.09.1999;;25-107;25;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;52;13;4;;6;Yes
21.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;46;;No;Noah Lubasch (SUI, 30 Sep 2000);Noah Lubasch;Noah;Lubasch;Men;Switzerland;SUI;30.09.2000;;24-082;24;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;52;13;4;;7;Yes
21.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;8;;No;Talina Gantenbein (SUI, 18 Aug 1998);Talina Gantenbein;Talina;Gantenbein;Women;Switzerland;SUI;18.08.1998;;26-125;26;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;20;8;4;;1;Yes
21.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;14;;No;Fanny Smith (SUI, 20 May 1992);Fanny Smith;Fanny;Smith;Women;Switzerland;SUI;20.05.1992;;32-215;32;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;20;8;4;;2;Yes
21.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;17;;No;Natalie Schaer (SUI, 25 Jul 2000);Natalie Schaer;Natalie;Schaer;Women;Switzerland;SUI;25.07.2000;;24-149;24;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;20;8;4;;3;Yes
20.12.2024;2024;Bakuriani;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Moguls;Men;Seniors;;45;;No;Paolo Pascarella (SUI, 10 Nov 2004);Paolo Pascarella;Paolo;Pascarella;Men;Switzerland;SUI;10.11.2004;;20-040;20;Switzerland;SUI;Europe;40,73;41;Bakuriani;Georgia;Europe;53;16;4;;1;Yes
20.12.2024;2024;Bakuriani;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Moguls;Men;Seniors;;DNF;;No;Martino Conedera (SUI, 10 Jun 2002);Martino Conedera;Martino;Conedera;Men;Switzerland;SUI;10.06.2002;;22-193;22;Switzerland;SUI;Europe;;;Bakuriani;Georgia;Europe;53;16;4;;0;Yes
20.12.2024;2024;Bakuriani;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Moguls;Men;Seniors;;DNF;;No;Enea Buzzi (SUI, 01 Sep 2004);Enea Buzzi;Enea;Buzzi;Men;Switzerland;SUI;01.09.2004;;20-110;20;Switzerland;SUI;Europe;;;Bakuriani;Georgia;Europe;53;16;4;;0;Yes
20.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;4;;No;Alex Fiva (SUI, 29 Jan 1986);Alex Fiva;Alex;Fiva;Men;Switzerland;SUI;29.01.1986;;38-326;38;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;51;13;4;;1;Yes
20.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;6;;No;Tobias Baur (SUI, 07 Apr 1997);Tobias Baur;Tobias;Baur;Men;Switzerland;SUI;07.04.1997;;27-257;27;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;51;13;4;;2;Yes
20.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;23;;No;Romain Detraz (SUI, 21 Dec 1993);Romain Detraz;Romain;Detraz;Men;Switzerland;SUI;21.12.1993;;30-365;30;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;51;13;4;;3;Yes
20.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;25;;No;Ryan Regez (SUI, 30 Jan 1993);Ryan Regez;Ryan;Regez;Men;Switzerland;SUI;30.01.1993;;31-325;31;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;51;13;4;;4;Yes
20.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;26;;No;Marc Bischofberger (SUI, 26 Jan 1991);Marc Bischofberger;Marc;Bischofberger;Men;Switzerland;SUI;26.01.1991;;33-329;33;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;51;13;4;;5;Yes
20.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;38;;No;Gil Martin (SUI, 05 Sep 1999);Gil Martin;Gil;Martin;Men;Switzerland;SUI;05.09.1999;;25-106;25;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;51;13;4;;6;Yes
20.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;39;;No;Noah Lubasch (SUI, 30 Sep 2000);Noah Lubasch;Noah;Lubasch;Men;Switzerland;SUI;30.09.2000;;24-081;24;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;51;13;4;;7;Yes
20.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;7;;No;Natalie Schaer (SUI, 25 Jul 2000);Natalie Schaer;Natalie;Schaer;Women;Switzerland;SUI;25.07.2000;;24-148;24;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;16;8;4;;1;Yes
20.12.2024;2024;Innichen;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;DNS;;No;Fanny Smith (SUI, 20 May 1992);Fanny Smith;Fanny;Smith;Women;Switzerland;SUI;20.05.1992;;32-214;32;Switzerland;SUI;Europe;;;Innichen;Italy;Europe;16;8;4;;0;Yes
17.12.2024;2024;Arosa;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;6;;No;Ryan Regez (SUI, 30 Jan 1993);Ryan Regez;Ryan;Regez;Men;Switzerland;SUI;30.01.1993;;31-322;31;Switzerland;SUI;Europe;;;Arosa;Switzerland;Europe;54;13;4;;1;Yes
17.12.2024;2024;Arosa;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;12;;No;Alex Fiva (SUI, 29 Jan 1986);Alex Fiva;Alex;Fiva;Men;Switzerland;SUI;29.01.1986;;38-323;38;Switzerland;SUI;Europe;;;Arosa;Switzerland;Europe;54;13;4;;2;Yes
17.12.2024;2024;Arosa;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;17;;No;Tobias Baur (SUI, 07 Apr 1997);Tobias Baur;Tobias;Baur;Men;Switzerland;SUI;07.04.1997;;27-254;27;Switzerland;SUI;Europe;;;Arosa;Switzerland;Europe;54;13;4;;3;Yes
17.12.2024;2024;Arosa;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;20;;No;Marc Bischofberger (SUI, 26 Jan 1991);Marc Bischofberger;Marc;Bischofberger;Men;Switzerland;SUI;26.01.1991;;33-326;33;Switzerland;SUI;Europe;;;Arosa;Switzerland;Europe;54;13;4;;4;Yes
17.12.2024;2024;Arosa;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;27;;No;Noah Lubasch (SUI, 30 Sep 2000);Noah Lubasch;Noah;Lubasch;Men;Switzerland;SUI;30.09.2000;;24-078;24;Switzerland;SUI;Europe;;;Arosa;Switzerland;Europe;54;13;4;;5;Yes
17.12.2024;2024;Arosa;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;42;;No;Sandro Lohner (SUI, 17 Jun 1997);Sandro Lohner;Sandro;Lohner;Men;Switzerland;SUI;17.06.1997;;27-183;27;Switzerland;SUI;Europe;;;Arosa;Switzerland;Europe;54;13;4;;6;Yes
17.12.2024;2024;Arosa;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;43;;No;Romain Detraz (SUI, 21 Dec 1993);Romain Detraz;Romain;Detraz;Men;Switzerland;SUI;21.12.1993;;30-362;30;Switzerland;SUI;Europe;;;Arosa;Switzerland;Europe;54;13;4;;7;Yes
17.12.2024;2024;Arosa;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;47;;No;Gil Martin (SUI, 05 Sep 1999);Gil Martin;Gil;Martin;Men;Switzerland;SUI;05.09.1999;;25-103;25;Switzerland;SUI;Europe;;;Arosa;Switzerland;Europe;54;13;4;;8;Yes
17.12.2024;2024;Arosa;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;5;;No;Talina Gantenbein (SUI, 18 Aug 1998);Talina Gantenbein;Talina;Gantenbein;Women;Switzerland;SUI;18.08.1998;;26-121;26;Switzerland;SUI;Europe;;;Arosa;Switzerland;Europe;21;8;4;;1;Yes
17.12.2024;2024;Arosa;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;7;;No;Fanny Smith (SUI, 20 May 1992);Fanny Smith;Fanny;Smith;Women;Switzerland;SUI;20.05.1992;;32-211;32;Switzerland;SUI;Europe;;;Arosa;Switzerland;Europe;21;8;4;;2;Yes
17.12.2024;2024;Arosa;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;8;;No;Saskja Lack (SUI, 18 Apr 2000);Saskja Lack;Saskja;Lack;Women;Switzerland;SUI;18.04.2000;;24-243;24;Switzerland;SUI;Europe;;;Arosa;Switzerland;Europe;21;8;4;;3;Yes
17.12.2024;2024;Arosa;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;18;;No;Natalie Schaer (SUI, 25 Jul 2000);Natalie Schaer;Natalie;Schaer;Women;Switzerland;SUI;25.07.2000;;24-145;24;Switzerland;SUI;Europe;;;Arosa;Switzerland;Europe;21;8;4;;4;Yes
13.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;1;G;No;Alex Fiva (SUI, 29 Jan 1986);Alex Fiva;Alex;Fiva;Men;Switzerland;SUI;29.01.1986;;38-319;38;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;1;Yes
13.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;15;;No;Marc Bischofberger (SUI, 26 Jan 1991);Marc Bischofberger;Marc;Bischofberger;Men;Switzerland;SUI;26.01.1991;;33-322;33;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;2;Yes
13.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;22;;No;Tobias Baur (SUI, 07 Apr 1997);Tobias Baur;Tobias;Baur;Men;Switzerland;SUI;07.04.1997;;27-250;27;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;3;Yes
13.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;23;;No;Romain Detraz (SUI, 21 Dec 1993);Romain Detraz;Romain;Detraz;Men;Switzerland;SUI;21.12.1993;;30-358;30;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;4;Yes
13.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;37;;No;Ryan Regez (SUI, 30 Jan 1993);Ryan Regez;Ryan;Regez;Men;Switzerland;SUI;30.01.1993;;31-318;31;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;5;Yes
13.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;47;;No;Noah Lubasch (SUI, 30 Sep 2000);Noah Lubasch;Noah;Lubasch;Men;Switzerland;SUI;30.09.2000;;24-074;24;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;6;Yes
13.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;51;;No;Sandro Lohner (SUI, 17 Jun 1997);Sandro Lohner;Sandro;Lohner;Men;Switzerland;SUI;17.06.1997;;27-179;27;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;7;Yes
13.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;6;;No;Fanny Smith (SUI, 20 May 1992);Fanny Smith;Fanny;Smith;Women;Switzerland;SUI;20.05.1992;;32-207;32;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;21;8;4;;1;Yes
13.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;10;;No;Talina Gantenbein (SUI, 18 Aug 1998);Talina Gantenbein;Talina;Gantenbein;Women;Switzerland;SUI;18.08.1998;;26-117;26;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;21;8;4;;2;Yes
13.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;13;;No;Saskja Lack (SUI, 18 Apr 2000);Saskja Lack;Saskja;Lack;Women;Switzerland;SUI;18.04.2000;;24-239;24;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;21;8;4;;3;Yes
13.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;20;;No;Natalie Schaer (SUI, 25 Jul 2000);Natalie Schaer;Natalie;Schaer;Women;Switzerland;SUI;25.07.2000;;24-141;24;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;21;8;4;;4;Yes
12.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;5;;No;Tobias Baur (SUI, 07 Apr 1997);Tobias Baur;Tobias;Baur;Men;Switzerland;SUI;07.04.1997;;27-249;27;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;1;Yes
12.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;30;;No;Marc Bischofberger (SUI, 26 Jan 1991);Marc Bischofberger;Marc;Bischofberger;Men;Switzerland;SUI;26.01.1991;;33-321;33;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;2;Yes
12.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;34;;No;Romain Detraz (SUI, 21 Dec 1993);Romain Detraz;Romain;Detraz;Men;Switzerland;SUI;21.12.1993;;30-357;30;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;3;Yes
12.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;40;;No;Ryan Regez (SUI, 30 Jan 1993);Ryan Regez;Ryan;Regez;Men;Switzerland;SUI;30.01.1993;;31-317;31;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;4;Yes
12.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;50;;No;Noah Lubasch (SUI, 30 Sep 2000);Noah Lubasch;Noah;Lubasch;Men;Switzerland;SUI;30.09.2000;;24-073;24;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;5;Yes
12.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;DNF;;No;Alex Fiva (SUI, 29 Jan 1986);Alex Fiva;Alex;Fiva;Men;Switzerland;SUI;29.01.1986;;38-318;38;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;0;Yes
12.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Men;Seniors;;DNF;;No;Sandro Lohner (SUI, 17 Jun 1997);Sandro Lohner;Sandro;Lohner;Men;Switzerland;SUI;17.06.1997;;27-178;27;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;57;12;3;;0;Yes
12.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;2;S;No;Fanny Smith (SUI, 20 May 1992);Fanny Smith;Fanny;Smith;Women;Switzerland;SUI;20.05.1992;;32-206;32;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;21;8;4;;1;Yes
12.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;4;;No;Talina Gantenbein (SUI, 18 Aug 1998);Talina Gantenbein;Talina;Gantenbein;Women;Switzerland;SUI;18.08.1998;;26-116;26;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;21;8;4;;2;Yes
12.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;12;;No;Saskja Lack (SUI, 18 Apr 2000);Saskja Lack;Saskja;Lack;Women;Switzerland;SUI;18.04.2000;;24-238;24;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;21;8;4;;3;Yes
12.12.2024;2024;Val Thorens;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Ski Cross;Women;Seniors;;19;;No;Natalie Schaer (SUI, 25 Jul 2000);Natalie Schaer;Natalie;Schaer;Women;Switzerland;SUI;25.07.2000;;24-140;24;Switzerland;SUI;Europe;;;Val Thorens;France;Europe;21;8;4;;4;Yes
07.12.2024;2024;Secret Garden;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Halfpipe;Men;Seniors;;14;;No;Robin Briguet (SUI, 11 May 1999);Robin Briguet;Robin;Briguet;Men;Switzerland;SUI;11.05.1999;;25-210;25;Switzerland;SUI;Europe;52,25;52;Secret Garden;China;Asia;42;9;4;;1;Yes
07.12.2024;2024;Secret Garden;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Halfpipe;Men;Seniors;;15;;No;Rafael Kreienbuehl (SUI, 10 Jun 1999);Rafael Kreienbuehl;Rafael;Kreienbuehl;Men;Switzerland;SUI;10.06.1999;;25-180;25;Switzerland;SUI;Europe;50,00;50;Secret Garden;China;Asia;42;9;4;;2;Yes
06.12.2024;2024;Idre Fjäll;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Moguls;Men;Seniors;;40;;No;Enea Buzzi (SUI, 01 Sep 2004);Enea Buzzi;Enea;Buzzi;Men;Switzerland;SUI;01.09.2004;;20-096;20;Switzerland;SUI;Europe;60,94;61;Idre;Sweden;Europe;54;15;4;;1;Yes
06.12.2024;2024;Idre Fjäll;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Moguls;Men;Seniors;;42;;No;Martino Conedera (SUI, 10 Jun 2002);Martino Conedera;Martino;Conedera;Men;Switzerland;SUI;10.06.2002;;22-179;22;Switzerland;SUI;Europe;59,93;60;Idre;Sweden;Europe;54;15;4;;2;Yes
06.12.2024;2024;Idre Fjäll;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Moguls;Men;Seniors;;47;;No;Paolo Pascarella (SUI, 10 Nov 2004);Paolo Pascarella;Paolo;Pascarella;Men;Switzerland;SUI;10.11.2004;;20-026;20;Switzerland;SUI;Europe;52,66;53;Idre;Sweden;Europe;54;15;4;;3;Yes
01.12.2024;2024;Beijing;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Big Air;Men;Seniors;;5;;No;Andri Ragettli (SUI, 21 Aug 1998);Andri Ragettli;Andri;Ragettli;Men;Switzerland;SUI;21.08.1998;;26-102;26;Switzerland;SUI;Europe;172,75;173;Beijing;China;Asia;51;20;5;;1;Yes
01.12.2024;2024;Beijing;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Big Air;Men;Seniors;;7;;No;Kim Gubser (SUI, 17 May 2000);Kim Gubser;Kim;Gubser;Men;Switzerland;SUI;17.05.2000;;24-198;24;Switzerland;SUI;Europe;171,00;171;Beijing;China;Asia;51;20;5;;2;Yes
01.12.2024;2024;Beijing;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Big Air;Men;Seniors;;26;;No;Colin Wili (SUI, 14 Sep 1998);Colin Wili;Colin;Wili;Men;Switzerland;SUI;14.09.1998;;26-078;26;Switzerland;SUI;Europe;134,00;134;Beijing;China;Asia;51;20;5;;3;Yes
01.12.2024;2024;Beijing;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Big Air;Men;Seniors;;31;;No;Gian Andri Bolinger (SUI, 13 Jun 2004);Gian Andri Bolinger;Gian Andri;Bolinger;Men;Switzerland;SUI;13.06.2004;;20-171;20;Switzerland;SUI;Europe;123,75;124;Beijing;China;Asia;51;20;5;;4;Yes
01.12.2024;2024;Beijing;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Big Air;Men;Seniors;;37;;No;Thierry Wili (SUI, 20 Nov 2000);Thierry Wili;Thierry;Wili;Men;Switzerland;SUI;20.11.2000;;24-011;24;Switzerland;SUI;Europe;115,50;116;Beijing;China;Asia;51;20;5;;5;Yes
01.12.2024;2024;Beijing;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Big Air;Men;Seniors;;DNS;;No;Fabian Boesch (SUI, 06 Jul 1997);Fabian Boesch;Fabian;Boesch;Men;Switzerland;SUI;06.07.1997;;27-148;27;Switzerland;SUI;Europe;;;Beijing;China;Asia;51;20;5;;0;Yes
